"","Artist.Reputation","Height","Material","Base.Shipping.Price","International","Express.Shipment","Installation.Included","Transport","Fragile","Customer.Information","Weight_log","Price_of_Sculpture_log","Cost_log"
"5851",0.71,32,"High_segment",48.09,"Yes","No","Yes","unknown","No","Working Class",8.02731225331902,7.83880062422478,8.8735968985736
"5852",0.15,10,"Low_segment",12.76,"No","No","No","Roadways","No","Working Class",4.94875989037817,1.65057985576528,4.6231083311191
"5853",0.61,11,"Medium_segment",18.97,"No","No","Yes","Waterways","No","Working Class",7.76387128782022,1.47017584510059,5.7408855626077
"5854",0.17,14,"Medium_segment",10.33,"No","No","No","Roadways","No","Working Class",8.48673398393153,1.16938135955632,5.04361864657827
"5855",0.63,7,"High_segment",53.43,"No","No","Yes","Roadways","No","Working Class",8.74846362994206,3.58767694860477,6.49888437773914
"5856",0.48,17,"High_segment",26.28,"No","No","Yes","Roadways","No","Working Class",10.904725866573,4.88181658881961,6.4051292795591
"5857",0.57,29,"High_segment",34.64,"No","No","No","unknown","No","Working Class",12.7385844157735,7.35308192051543,8.04118436702561
"5858",0.4,9,"High_segment",20.38,"No","Yes","Yes","Airways","No","Working Class",8.02731225331902,2.66444656362008,5.61833351282372
"5859",0.56,19,"Low_segment",11.24,"No","Yes","Yes","Roadways","Yes","Working Class",6.22455842927536,1.87793716546911,5.706777983636
"5860",0.56,43,"High_segment",49.78,"Yes","Yes","Yes","Airways","Yes","Working Class",12.2167900088714,6.23348873218548,9.00123162048554
"5861",0.45,30,"High_segment",94.31,"No","No","Yes","Roadways","No","Working Class",13.421347342186,7.17531372262226,8.31270700399122
"5862",0.45,20,"Medium_segment",26.26,"No","Yes","No","unknown","No","Wealthy",10.000841097792,4.17392562489244,6.54153492219987
"5863",0.14,10,"Low_segment",23.25,"No","No","No","Roadways","Yes","Working Class",4.98360662170834,1.92424865227413,5.09350477191855
"5864",0.64,13,"High_segment",34.95,"No","No","No","Roadways","No","Wealthy",8.02731225331902,5.0589173927143,6.58566117975684
"5865",0.45,30,"Low_segment",15.49,"Yes","No","Yes","unknown","No","Working Class",7.23489842031483,1.6094379124341,5.90263333340137
"5866",0.45,16,"Medium_segment",15.8,"No","No","No","Roadways","No","Working Class",7.72797554210556,1.80170980008122,5.18727406775471
"5867",0.08,9,"Medium_segment",14.38,"Yes","No","No","Waterways","No","Working Class",7.2902928824466,1.78842056796254,4.97071567009501
"5868",0.28,20,"Low_segment",19.97,"No","Yes","No","Roadways","No","Wealthy",8.02731225331902,1.81156209652423,5.22224592959674
"5870",0.64,30,"Low_segment",22.53,"No","Yes","Yes","Roadways","No","Working Class",6.21260609575152,1.63510565918268,6.26082352221915
"5871",0.52,27,"Low_segment",19.51,"Yes","No","No","Roadways","No","Working Class",7.67275789664251,1.64093657949347,5.86892961404931
"5872",0.08,19,"Medium_segment",55.72,"No","No","Yes","unknown","No","Working Class",8.02731225331902,2.5922651681085,5.85320772147613
"5873",0.14,4,"High_segment",17.68,"No","Yes","No","Airways","No","Wealthy",6.91473089271856,1.84054963339749,5.42336285552226
"5874",0.77,15,"Medium_segment",60.65,"No","No","No","Roadways","No","Working Class",8.02731225331902,1.76473079684014,6.8565461915754
"5875",0.15,8,"High_segment",65.63,"Yes","No","Yes","Waterways","No","Working Class",8.88999735728484,2.64119789411437,6.13207395636857
"5876",0.15,41,"Low_segment",13.95,"Yes","Yes","No","unknown","Yes","Wealthy",8.34450508359052,2.13416644136908,5.64597679255981
"5877",0.58,25,"Medium_segment",92.31,"No","No","Yes","unknown","No","Working Class",9.19451582162921,3.7912103852114,7.26390408453434
"5878",0.77,9,"High_segment",62.14,"No","Yes","No","Airways","No","Wealthy",8.63266244122235,2.44408465526775,6.85776639663707
"5879",0.45,13,"Low_segment",10.93,"No","No","No","Roadways","No","Working Class",6.23441072571837,1.55180879959746,5.82490806589241
"5880",0.44,15,"Medium_segment",15.68,"No","No","No","Airways","No","Working Class",8.20220843643645,1.3297240096315,5.49540437554246
"5881",0.21,43,"High_segment",53.01,"No","No","Yes","Roadways","No","Working Class",16.0896814643942,9.83260307165511,10.6181740867038
"5882",0.45,30,"unknown",42.4,"Yes","No","No","Airways","No","Working Class",9.99697789562347,4.13484650553143,7.79996231283981
"5883",0.63,8,"unknown",68.79,"No","No","No","unknown","No","Wealthy",8.56178407474411,2.16332302566054,6.81293897719998
"5884",0.39,29,"Medium_segment",34.21,"No","Yes","No","Roadways","No","Wealthy",9.27977314669152,3.39114704580865,6.21552767548158
"5885",0.02,19,"High_segment",59.67,"Yes","No","No","Waterways","No","Working Class",11.514144721375,4.89529926208292,6.17374443636719
"5886",0.45,21,"Low_segment",23.59,"No","No","No","Roadways","Yes","Working Class",8.29754352935628,1.10194007876078,5.80202773682843
"5887",0.69,27,"Low_segment",18.67,"Yes","Yes","Yes","Airways","Yes","Wealthy",8.15622332319462,2.87582197688143,6.77445243166772
"5888",0.26,29,"unknown",47.16,"No","No","No","Roadways","No","Working Class",10.8045021968578,5.4292140413498,6.70754669895042
"5889",0.74,36,"Medium_segment",30.66,"Yes","Yes","No","Airways","No","Working Class",9.24348497056848,2.21375387928743,7.6444311875519
"5890",0.45,18,"Low_segment",12.76,"No","No","No","Roadways","No","Working Class",5.54517744447956,1.72097928716701,5.186100063427
"5891",0.43,31,"Medium_segment",25.51,"No","No","No","unknown","No","Working Class",9.11997793189579,3.8308129500026,6.15627958852207
"5892",0.82,24,"unknown",22.46,"No","No","Yes","unknown","No","Working Class",8.02731225331902,1.49738840862548,6.49519002438367
"5893",0.63,8,"Low_segment",18.65,"Yes","No","No","Airways","No","Working Class",4.60517018598809,1.89311196348834,5.77047492442311
"5894",0.79,37,"Low_segment",12.46,"No","No","No","Waterways","Yes","Working Class",8.3742461820963,3.02188723103084,6.33398985544227
"5895",0.37,27,"High_segment",34.42,"No","No","No","Waterways","No","Working Class",13.612032369624,8.28683870367939,8.80337013172471
"5897",0.75,17,"High_segment",69.78,"No","Yes","Yes","Airways","No","Working Class",11.7241259813146,6.79733755271977,10.9157551510205
"5898",0.66,3,"High_segment",24.14,"No","Yes","Yes","Airways","No","Working Class",4.12713438504509,1.69561560867515,5.61963970654377
"5899",0.97,21,"Low_segment",18.55,"No","Yes","Yes","Roadways","No","Working Class",5.31320597904179,1.57897870494939,6.73848419313242
"5900",0.45,6,"unknown",16.55,"No","No","No","Roadways","Yes","Working Class",4.89783979995091,1.9139771019523,6.16403033745322
"5901",0.01,29,"High_segment",75.76,"No","No","No","Roadways","No","Working Class",13.4421369644025,7.63688717326159,7.95209791848542
"5902",0.93,5,"unknown",15.88,"Yes","No","Yes","unknown","No","Working Class",4.26267987704132,1.2947271675944,5.71906509818736
"5903",0.1,26,"Low_segment",14.05,"No","No","No","Roadways","No","Working Class",6.10031895202006,1.48160454092422,4.75022245768723
"5904",0.57,22,"Low_segment",17.94,"No","No","No","Roadways","No","Working Class",6.53378883793334,1.86562931779451,5.71075808839263
"5905",0.35,28,"Medium_segment",91.42,"Yes","Yes","Yes","Airways","No","Wealthy",9.40351943877092,3.98750146660405,7.14384664440256
"5906",0.19,32,"Low_segment",52.42,"Yes","No","Yes","unknown","Yes","Working Class",8.63373100766419,1.90805992492422,6.25615303155934
"5907",0.34,53,"Low_segment",88.73,"No","No","No","Roadways","Yes","Wealthy",9.6237075099802,3.81793208202855,7.1017089200058
"5908",0.13,24,"High_segment",61.98,"Yes","No","No","unknown","No","Wealthy",12.8206932601593,7.05311024684151,7.47789266313902
"5909",0.71,5,"High_segment",13.81,"Yes","Yes","No","Airways","No","Wealthy",6.92559519711047,1.74745921033147,5.84863289800044
"5910",0.67,20,"Medium_segment",12.58,"No","Yes","Yes","unknown","No","Working Class",8.40065937516029,3.20801708153332,6.18957742869695
"5911",0.94,22,"High_segment",49.63,"No","Yes","No","Airways","No","Wealthy",11.9580534961348,5.7651597543311,8.51001750766714
"5912",0.55,34,"High_segment",36.78,"No","No","Yes","Airways","No","Working Class",12.6737924187611,7.22638354032393,8.03884121146166
"5913",0.64,20,"unknown",94.56,"No","No","No","Airways","Yes","Wealthy",12.3106038173775,7.0721758991195,8.40861639796653
"5914",0.02,3,"High_segment",15.11,"No","Yes","No","Roadways","No","Wealthy",4.18965474202643,1.19392246847243,5.37588007849583
"5916",0.46,5,"Low_segment",12.67,"No","No","Yes","Waterways","No","Working Class",4.06044301054642,1.59736533119983,4.89649561335467
"5917",0.36,5,"Low_segment",18.01,"No","No","No","Waterways","No","Working Class",3.13549421592915,1.29198368164865,5.01269982814514
"5918",0.35,6,"Low_segment",11.5,"No","No","No","Roadways","No","Working Class",3.61091791264422,1.47017584510059,4.64775063352321
"5919",0.68,11,"High_segment",33.62,"No","No","No","Roadways","No","Working Class",10.050052389618,4.03795056202594,6.98282564502912
"5920",0.45,25,"Medium_segment",48.33,"No","Yes","No","unknown","No","Working Class",9.01554129367111,4.45015246372148,8.90951496980492
"5921",0.49,13,"High_segment",32.55,"No","No","No","Waterways","No","Working Class",9.86889610776651,3.67705987730859,6.19082756975679
"5922",0.96,5,"unknown",19.12,"No","No","No","unknown","No","Working Class",7.27586460054653,2.45272775142377,5.71617207230212
"5923",0.45,12,"Low_segment",19.82,"No","No","No","unknown","No","Working Class",3.87120101090789,1.22671229129543,4.73409096605493
"5924",0.86,29,"High_segment",67.11,"No","No","No","Waterways","No","Wealthy",12.0021923603968,6.60093116100199,10.7517871966847
"5925",0.63,8,"Medium_segment",23.63,"Yes","No","Yes","unknown","No","Working Class",5.94017125272043,1.9139771019523,5.91331379855055
"5926",0.53,9,"High_segment",79.11,"Yes","Yes","No","unknown","No","Wealthy",8.02731225331902,3.82034621685624,6.85518748855891
"5927",0.45,25,"Low_segment",13.12,"Yes","No","Yes","Waterways","Yes","Working Class",8.02731225331902,2.56109578814555,5.62801671888182
"5928",0.45,30,"Low_segment",16.53,"No","Yes","No","Airways","Yes","Wealthy",7.90470391387375,2.56725439113675,5.98443993217102
"5929",0.89,22,"High_segment",85.51,"No","No","No","Airways","No","Working Class",12.0698461959285,6.9812194725263,8.38000942269337
"5930",0.63,17,"High_segment",72.29,"No","No","No","Waterways","No","Wealthy",11.3941419289803,6.48947845014664,9.19800054855817
"5931",0.87,5,"High_segment",21.46,"No","No","No","Airways","No","Working Class",6.55393340402581,1.51512723296286,5.8319704499534
"5932",0.45,13,"Low_segment",21.42,"Yes","No","No","unknown","Yes","Working Class",8.02731225331902,1.43508452528932,5.58029570358314
"5933",0.45,32,"Medium_segment",99.35,"Yes","No","Yes","Waterways","No","Working Class",9.8528256377339,4.11202074723504,7.12892087543272
"5934",0.62,15,"Low_segment",10.84,"No","No","Yes","Airways","No","Working Class",6.14203740558736,1.62924053973028,5.5048029409661
"5935",0.49,47,"High_segment",29.41,"No","No","Yes","Roadways","No","Working Class",15.9348549118457,9.44053580025574,10.8836906720672
"5936",0.82,16,"Low_segment",21.39,"No","No","No","Roadways","No","Working Class",6.36302810354046,1.33762918913861,6.203446033716
"5937",0.73,34,"Low_segment",20.33,"Yes","Yes","No","Airways","No","Working Class",8.02731225331902,3.49164728458423,6.94096759318823
"5938",0.23,48,"Medium_segment",45.75,"No","No","No","unknown","No","Working Class",10.7846898217378,3.16589690007731,6.2623119584912
"5940",0.45,11,"Medium_segment",17.04,"Yes","No","Yes","Waterways","No","Working Class",6.00881318544259,1.88858365386359,5.24980966248299
"5941",0.73,34,"Low_segment",13.26,"Yes","No","No","Waterways","No","Working Class",7.15773548424991,1.75785791755237,5.93380895086982
"5942",0.58,10,"Low_segment",17.9,"Yes","No","No","unknown","Yes","Working Class",8.02731225331902,1.91839212016142,5.59552888921595
"5943",0.6,5,"High_segment",20.21,"No","No","Yes","Roadways","No","Working Class",8.02731225331902,1.12167756159911,5.58762312011592
"5944",0.68,20,"unknown",95.57,"No","No","No","Roadways","No","Wealthy",9.6210583263658,4.64053732982538,7.65022581487317
"5945",0.99,55,"Low_segment",13.44,"Yes","No","No","Waterways","No","Working Class",8.24931374626064,3.10503500844444,7.06678261997301
"5946",0.5,15,"Low_segment",11.91,"No","No","No","Airways","Yes","Working Class",6.30078579466324,1.83577635464483,5.43760093365042
"5947",0.26,23,"Low_segment",21.3,"No","No","No","unknown","Yes","Working Class",6.77650699237218,1.92716410623426,5.34199926763416
"5948",0.73,3,"Low_segment",12.06,"Yes","Yes","No","Airways","Yes","Wealthy",3.43398720448515,1.94017947434633,5.85007377891599
"5949",0.35,30,"Low_segment",14.84,"Yes","No","No","unknown","No","Working Class",6.16541785423142,1.22082992139236,5.08121801221814
"5950",0.78,28,"High_segment",87.1,"No","Yes","Yes","Airways","No","Working Class",12.756030516998,7.16124179102466,8.72843742583727
"5951",0.09,27,"Low_segment",20.73,"No","No","Yes","Roadways","No","Working Class",5.85507192220243,1.19694818938897,5.04064706816423
"5952",0.59,42,"Medium_segment",45.19,"No","Yes","No","Roadways","No","Working Class",12.1391793540959,6.48419238950177,9.4349700185037
"5953",0.56,27,"Medium_segment",65.51,"Yes","Yes","No","Airways","No","Wealthy",10.1231450345655,3.11883447068797,7.25999540363076
"5954",0.81,14,"Low_segment",21.81,"No","Yes","No","Airways","No","Wealthy",5.34710753071747,1.50407739677627,6.20261648556981
"5955",0.86,5,"Medium_segment",24.29,"No","Yes","No","unknown","No","Working Class",4.11087386417331,1.56653041142282,5.74668230897142
"5956",0.01,5,"High_segment",23.74,"No","Yes","No","Roadways","No","Wealthy",8.24380842366528,1.88403474533723,5.58552432615158
"5958",0.78,21,"Medium_segment",91.57,"No","No","Yes","Airways","No","Working Class",9.35832924968963,3.31636544614546,7.74461744789062
"5959",0.45,5,"High_segment",15.03,"No","No","No","unknown","No","Working Class",7.02464903045364,1.30291275218084,5.33729766618892
"5960",0.45,35,"High_segment",88.21,"Yes","No","No","Airways","No","Working Class",15.00980174633,7.50624556629962,9.47678169853477
"5961",0.16,17,"Medium_segment",37.34,"No","Yes","No","Roadways","No","Working Class",8.93879408143381,3.07823349506573,5.73065157875822
"5962",0.08,43,"unknown",65.79,"Yes","Yes","No","unknown","Yes","Wealthy",15.3068876461623,8.6273543654519,10.1066059317929
"5963",0.45,6,"Low_segment",24.09,"No","Yes","No","Roadways","No","Wealthy",4.61512051684126,1.44691898293633,5.07392303333217
"5964",0.66,20,"Medium_segment",52.94,"Yes","No","No","Waterways","No","Working Class",8.8236479491913,3.40982670836021,6.82281811296519
"5965",0.17,14,"Low_segment",13.91,"Yes","No","Yes","Waterways","No","Wealthy",5.14166355650266,1.86872051036418,5.01568916839893
"5966",0.85,13,"Medium_segment",10.69,"No","No","Yes","Waterways","No","Wealthy",8.32651683023953,3.29138251565495,5.9615464303207
"5968",0.16,3,"High_segment",23.8,"No","Yes","No","Airways","No","Working Class",5.53338948872752,1.21491274436427,5.20817381669507
"5969",0.45,39,"High_segment",45.66,"No","No","No","Roadways","No","Working Class",15.0540204319815,9.65911717273251,9.99432273445649
"5970",0.87,41,"Medium_segment",85.28,"Yes","No","Yes","Waterways","No","Working Class",8.02731225331902,3.302481408723,8.3765301431671
"5971",0.57,17,"Medium_segment",10.59,"No","No","Yes","unknown","No","Working Class",8.04237800517328,2.2321626286975,6.20536551705526
"5972",0.89,19,"Medium_segment",80.13,"No","Yes","No","unknown","No","Wealthy",8.99367578675968,3.40352799700044,7.73408629177449
"5973",0.19,20,"Low_segment",21.04,"No","No","Yes","Roadways","No","Working Class",6.35262939631957,1.4036429994545,5.23915105587882
"5974",0.45,27,"Low_segment",13.06,"Yes","No","No","Waterways","No","Working Class",7.68248244653451,1.64480505627139,4.96403273537224
"5975",0.34,41,"unknown",15.43,"No","No","No","unknown","No","Working Class",5.70711026474888,1.82616089594539,5.28826703069454
"5976",0.7,29,"High_segment",74.21,"No","Yes","No","Roadways","No","Working Class",13.8744858203349,8.22683821660821,10.0939736056054
"5977",0.45,30,"High_segment",54.01,"No","Yes","Yes","unknown","No","Working Class",14.1871520423948,7.6668119155189,9.82787999502765
"5978",0.79,43,"Low_segment",55.68,"Yes","Yes","Yes","Airways","Yes","Wealthy",9.58390193107134,4.75220992863741,8.45972296426169
"5979",0.13,20,"Low_segment",13.79,"No","No","No","Waterways","No","Wealthy",5.34710753071747,1.66581824587021,4.78715835388081
"5980",0.57,24,"High_segment",91.41,"Yes","No","Yes","Roadways","No","Working Class",13.0550155806111,6.50155990429423,9.19159476583626
"5981",0.84,28,"Medium_segment",17.7,"No","No","No","Roadways","No","Working Class",8.37101068123816,2.68852753461335,6.23444994063573
"5982",0.16,28,"High_segment",40.24,"No","No","Yes","Roadways","No","Working Class",12.881027850997,7.05374128985549,7.45996082159965
"5983",0.67,6,"Medium_segment",23.95,"No","No","No","unknown","No","Working Class",5.15905529921453,1.8196988379173,5.73654003889437
"5984",0.36,10,"unknown",14.99,"No","No","No","Roadways","No","Working Class",8.02731225331902,1.4655675420144,4.83087046608399
"5985",0.45,9,"unknown",23.57,"Yes","No","Yes","Roadways","No","Working Class",7.00760061395185,1.70292825552144,5.55644188675749
"5986",0.94,12,"Low_segment",21.53,"Yes","No","No","Airways","No","Working Class",5.74300318780948,1.52822785700856,6.29410296374982
